<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.01.19	12:30:00	2.01012	2.01032	2.00980	2.00994	885	0	14
2026.01.19	12:45:00	2.00996	2.01015	2.00962	2.00986	1008	0	14
2026.01.19	13:00:00	2.00984	2.01007	2.00957	2.00982	1122	0	14
2026.01.19	13:15:00	2.00982	2.01031	2.00914	2.01031	1026	0	14
2026.01.19	13:30:00	2.01031	2.01081	2.00995	2.01058	1166	0	14
2026.01.19	13:45:00	2.01055	2.01099	2.01040	2.01062	1031	0	14
2026.01.19	14:00:00	2.01062	2.01180	2.01051	2.01171	1059	0	14
2026.01.19	14:15:00	2.01171	2.01256	2.01168	2.01195	990	0	14
2026.01.19	14:30:00	2.01194	2.01217	2.01165	2.01201	1071	0	14
2026.01.19	14:45:00	2.01199	2.01210	2.01055	2.01082	1341	0	14
2026.01.19	15:00:00	2.01077	2.01122	2.00857	2.00861	1621	0	14
2026.01.19	15:15:00	2.00861	2.00986	2.00848	2.00922	1077	0	14
2026.01.19	15:30:00	2.00922	2.01015	2.00921	2.00957	1124	0	14
2026.01.19	15:45:00	2.00957	2.01034	2.00933	2.01014	1759	0	14
2026.01.19	16:00:00	2.01014	2.01039	2.00887	2.00916	1455	0	14
2026.01.19	16:15:00	2.00916	2.01033	2.00912	2.01019	916	0	14
2026.01.19	16:30:00	2.01018	2.01036	2.00974	2.00974	688	0	14
2026.01.19	16:45:00	2.00974	2.00996	2.00902	2.00920	635	0	14
2026.01.19	17:00:00	2.00920	2.00947	2.00899	2.00914	515	0	14
2026.01.19	17:15:00	2.00914	2.00929	2.00868	2.00919	569	0	14
2026.01.19	17:30:00	2.00917	2.00975	2.00879	2.00893	466	0	14
2026.01.19	17:45:00	2.00893	2.00951	2.00889	2.00939	496	0	14
2026.01.19	18:00:00	2.00939	2.01067	2.00939	2.01067	400	0	14
2026.01.19	18:15:00	2.01067	2.01079	2.00944	2.00961	263	0	14
2026.01.19	18:30:00	2.00961	2.00972	2.00940	2.00954	277	0	14
2026.01.19	18:45:00	2.00954	2.00978	2.00934	2.00953	214	0	16
2026.01.19	19:00:00	2.00953	2.01015	2.00921	2.01015	221	0	14
2026.01.19	19:15:00	2.01015	2.01041	2.01008	2.01021	58	0	14
2026.01.19	19:30:00	2.01021	2.01046	2.01010	2.01031	146	0	14
2026.01.19	19:45:00	2.01031	2.01042	2.01014	2.01022	241	0	17
2026.01.19	20:00:00	2.01022	2.01099	2.00997	2.01002	202	0	14
2026.01.19	20:15:00	2.01003	2.01010	2.00941	2.00945	174	0	19
2026.01.19	20:30:00	2.00945	2.00973	2.00931	2.00963	150	0	15
2026.01.19	20:45:00	2.00962	2.00983	2.00916	2.00950	166	0	20
2026.01.19	21:00:00	2.00950	2.01011	2.00927	2.00971	181	0	16
2026.01.19	21:15:00	2.00971	2.00977	2.00861	2.00871	161	0	18
2026.01.19	21:30:00	2.00871	2.00871	2.00660	2.00708	427	0	14
2026.01.19	21:45:00	2.00708	2.00821	2.00706	2.00821	197	0	21
2026.01.19	22:00:00	2.00701	2.00795	2.00701	2.00763	99	0	163
2026.01.19	22:15:00	2.00763	2.00775	2.00701	2.00775	97	0	90
2026.01.19	22:30:00	2.00778	2.00778	2.00751	2.00763	127	0	86
2026.01.19	22:45:00	2.00763	2.00865	2.00747	2.00850	198	0	74
2026.01.19	23:00:00	2.00850	2.00936	2.00786	2.00905	383	0	37
2026.01.19	23:15:00	2.00905	2.00914	2.00869	2.00897	205	0	39
2026.01.19	23:30:00	2.00897	2.00952	2.00852	2.00863	405	0	22
2026.01.19	23:45:00	2.00863	2.00934	2.00861	2.00919	311	0	24
2026.01.20	00:00:00	2.00919	2.00933	2.00843	2.00847	481	0	14
2026.01.20	00:15:00	2.00847	2.01003	2.00841	2.00950	479	0	14
2026.01.20	00:30:00	2.00950	2.00977	2.00848	2.00853	612	0	14
2026.01.20	00:45:00	2.00853	2.00863	2.00624	2.00755	1316	0	14
2026.01.20	01:00:00	2.00755	2.00785	2.00509	2.00685	1829	0	14
2026.01.20	01:15:00	2.00684	2.00762	2.00520	2.00589	1249	0	14
2026.01.20	01:30:00	2.00589	2.00754	2.00539	2.00551	1050	0	14
2026.01.20	01:45:00	2.00551	2.00597	2.00479	2.00554	985	0	14
2026.01.20	02:00:00	2.00554	2.00587	2.00400	2.00437	922	0	14
2026.01.20	02:15:00	2.00437	2.00561	2.00430	2.00445	785	0	14
2026.01.20	02:30:00	2.00445	2.00449	2.00233	2.00261	916	0	14
2026.01.20	02:45:00	2.00261	2.00340	2.00232	2.00273	757	0	14
2026.01.20	03:00:00	2.00273	2.00273	2.00152	2.00156	741	0	14
2026.01.20	03:15:00	2.00156	2.00197	2.00061	2.00140	878	0	14
2026.01.20	03:30:00	2.00140	2.00270	2.00138	2.00236	831	0	14
2026.01.20	03:45:00	2.00236	2.00274	2.00158	2.00173	562	0	14
2026.01.20	04:00:00	2.00173	2.00177	2.00074	2.00146	545	0	14
2026.01.20	04:15:00	2.00146	2.00169	2.00050	2.00141	635	0	14
2026.01.20	04:30:00	2.00142	2.00179	2.00074	2.00108	682	0	14
2026.01.20	04:45:00	2.00108	2.00122	2.00002	2.00021	719	0	14
2026.01.20	05:00:00	2.00021	2.00099	1.99997	2.00071	730	0	14
2026.01.20	05:15:00	2.00071	2.00090	1.99945	1.99986	765	0	14
2026.01.20	05:30:00	1.99985	2.00022	1.99935	1.99959	709	0	14
2026.01.20	05:45:00	1.99959	2.00003	1.99920	1.99978	792	0	14
2026.01.20	06:00:00	1.99976	2.00026	1.99942	2.00004	844	0	14
2026.01.20	06:15:00	2.00004	2.00145	2.00000	2.00102	1112	0	14
2026.01.20	06:30:00	2.00102	2.00256	2.00100	2.00217	1088	0	14
2026.01.20	06:45:00	2.00217	2.00229	2.00146	2.00166	880	0	14
2026.01.20	07:00:00	2.00164	2.00227	2.00043	2.00156	1500	0	14
2026.01.20	07:15:00	2.00156	2.00292	2.00088	2.00101	1685	0	14
2026.01.20	07:30:00	2.00101	2.00270	2.00101	2.00256	2296	0	14
2026.01.20	07:45:00	2.00256	2.00291	2.00188	2.00247	2252	0	14
2026.01.20	08:00:00	2.00248	2.00253	2.00166	2.00219	2393	0	14
2026.01.20	08:15:00	2.00219	2.00335	2.00197	2.00280	2176	0	14
2026.01.20	08:30:00	2.00280	2.00707	2.00280	2.00637	3159	0	14
2026.01.20	08:45:00	2.00633	2.00753	2.00606	2.00682	2774	0	14
2026.01.20	09:00:00	2.00682	2.00955	2.00635	2.00882	2874	0	14
2026.01.20	09:15:00	2.00881	2.00941	2.00837	2.00864	2146	0	14
2026.01.20	09:30:00	2.00866	2.01069	2.00847	2.01004	1932	0	14
2026.01.20	09:45:00	2.01001	2.01002	2.00862	2.00875	1597	0	14
2026.01.20	10:00:00	2.00873	2.00995	2.00845	2.00877	2343	0	14
2026.01.20	10:15:00	2.00877	2.00885	2.00722	2.00770	1951	0	14
2026.01.20	10:30:00	2.00770	2.00914	2.00733	2.00883	1532	0	14
2026.01.20	10:45:00	2.00883	2.00985	2.00848	2.00977	1259	0	14
2026.01.20	11:00:00	2.00977	2.00986	2.00879	2.00934	1571	0	14
2026.01.20	11:15:00	2.00934	2.00972	2.00915	2.00947	1409	0	14
2026.01.20	11:30:00	2.00947	2.01023	2.00935	2.01003	1336	0	14
2026.01.20	11:45:00	2.01003	2.01053	2.00871	2.00896	1489	0	14
2026.01.20	12:00:00	2.00896	2.01020	2.00872	2.00983	1380	0	14
2026.01.20	12:15:00	2.00981	2.01085	2.00977	2.01082	1381	0	14
2026.01.20	12:30:00	2.01082	2.01160	2.01064	2.01066	1608	0	14
2026.01.20	12:45:00	2.01065	2.01091	2.00938	2.00955	1619	0	14
2026.01.20	13:00:00	2.00956	2.01014	2.00874	2.00970	1755	0	14
2026.01.20	13:15:00	2.00970	2.00988	2.00857	2.00950	2227	0	14
2026.01.20	13:30:00	2.00950	2.01435	2.00914	2.01186	4762	0	14
2026.01.20	13:45:00	2.01185	2.01256	2.01128	2.01149	3851	0	14
2026.01.20	14:00:00	2.01146	2.01162	2.00892	2.00926	3678	0	14
2026.01.20	14:15:00	2.00926	2.01075	2.00923	2.00996	2862	0	14
2026.01.20	14:30:00	2.00995	2.01008	2.00773	2.00792	3859	0	14
2026.01.20	14:45:00	2.00792	2.00910	2.00744	2.00792	3321	0	14
2026.01.20	15:00:00	2.00792	2.00947	2.00746	2.00760	2843	0	14
2026.01.20	15:15:00	2.00760	2.00827	2.00592	2.00619	2932	0	14
2026.01.20	15:30:00	2.00619	2.00721	2.00607	2.00618	2318	0	14
2026.01.20	15:45:00	2.00618	2.00688	2.00513	2.00533	2682	0	14
2026.01.20	16:00:00	2.00533	2.00686	2.00532	2.00599	2387	0	14
2026.01.20	16:15:00	2.00599	2.00632	2.00550	2.00572	2033	0	14
2026.01.20	16:30:00	2.00572	2.00702	2.00516	2.00700	1804	0	14
2026.01.20	16:45:00	2.00700	2.00775	2.00661	2.00768	1838	0	14
2026.01.20	17:00:00	2.00768	2.00830	2.00714	2.00762	1543	0	14
2026.01.20	17:15:00	2.00762	2.00804	2.00731	2.00756	1580	0	14
2026.01.20	17:30:00	2.00756	2.00812	2.00753	2.00778	1492	0	14
2026.01.20	17:45:00	2.00778	2.00857	2.00772	2.00822	1176	0	14
2026.01.20	18:00:00	2.00816	2.00837	2.00782	2.00806	933	0	14
2026.01.20	18:15:00	2.00806	2.00911	2.00789	2.00904	773	0	14
2026.01.20	18:30:00	2.00904	2.01035	2.00901	2.01034	808	0	14
2026.01.20	18:45:00	2.01034	2.01069	2.00985	2.00995	1041	0	14
2026.01.20	19:00:00	2.00995	2.01008	2.00945	2.00965	1193	0	14
2026.01.20	19:15:00	2.00965	2.01016	2.00946	2.00988	939	0	14
2026.01.20	19:30:00	2.00988	2.01030	2.00920	2.00927	1036	0	14
2026.01.20	19:45:00	2.00927	2.00969	2.00891	2.00904	1420	0	14
2026.01.20	20:00:00	2.00902	2.00984	2.00902	2.00951	1248	0	14
2026.01.20	20:15:00	2.00948	2.01061	2.00923	2.01027	1371	0	14
2026.01.20	20:30:00	2.01026	2.01027	2.00937	2.00997	1206	0	14
2026.01.20	20:45:00	2.00997	2.01006	2.00938	2.00944	1023	0	14
2026.01.20	21:00:00	2.00947	2.01013	2.00909	2.01013	515	0	14
2026.01.20	21:15:00	2.01013	2.01044	2.00980	2.00985	301	0	14
2026.01.20	21:30:00	2.00982	2.01041	2.00961	2.01032	308	0	18
2026.01.20	21:45:00	2.01032	2.01056	2.00993	2.01021	256	0	17
2026.01.20	22:00:00	2.00981	2.01086	2.00951	2.01031	111	0	161
2026.01.20	22:15:00	2.01031	2.01042	2.00791	2.00811	58	0	178
2026.01.20	22:30:00	2.00811	2.01002	2.00731	2.01000	57	0	137
2026.01.20	22:45:00	2.01000	2.01100	2.00902	2.01000	916	0	119
2026.01.20	23:00:00	2.01000	2.01176	2.00941	2.01146	511	0	31
2026.01.20	23:15:00	2.01155	2.01161	2.01043	2.01150	262	0	27
2026.01.20	23:30:00	2.01150	2.01197	2.01138	2.01188	297	0	19
2026.01.20	23:45:00	2.01188	2.01276	2.01171	2.01254	536	0	17
2026.01.21	00:00:00	2.01254	2.01273	2.01132	2.01174	757	0	14
2026.01.21	00:15:00	2.01174	2.01265	2.01172	2.01220	604	0	14
2026.01.21	00:30:00	2.01220	2.01268	2.01198	2.01236	535	0	14
2026.01.21	00:45:00	2.01236	2.01331	2.01210	2.01313	898	0	14
2026.01.21	01:00:00	2.01313	2.01406	2.01248	2.01287	1254	0	14
2026.01.21	01:15:00	2.01287	2.01337	2.01176	2.01241	1299	0	14
2026.01.21	01:30:00	2.01241	2.01258	2.01054	2.01112	1432	0	14
2026.01.21	01:45:00	2.01112	2.01112	2.01005	2.01025	1088	0	14
2026.01.21	02:00:00	2.01025	2.01086	2.00979	2.01046	920	0	14
2026.01.21	02:15:00	2.01046	2.01119	2.01019	2.01058	818	0	14
2026.01.21	02:30:00	2.01057	2.01192	2.01053	2.01164	801	0	14
2026.01.21	02:45:00	2.01164	2.01175	2.01037	2.01057	790	0	14
2026.01.21	03:00:00	2.01057	2.01073	2.00964	2.00981	688	0	14
2026.01.21	03:15:00	2.00981	2.00998	2.00881	2.00881	1160	0	14
2026.01.21	03:30:00	2.00881	2.00946	2.00878	2.00911	999	0	14
2026.01.21	03:45:00	2.00911	2.00944	2.00848	2.00936	689	0	14
2026.01.21	04:00:00	2.00936	2.01025	2.00917	2.00944	891	0	14
2026.01.21	04:15:00	2.00944	2.00989	2.00920	2.00923	615	0	14
2026.01.21	04:30:00	2.00923	2.00930	2.00840	2.00855	537	0	14
2026.01.21	04:45:00	2.00853	2.00905	2.00841	2.00857	627	0	14
2026.01.21	05:00:00	2.00857	2.00893	2.00799	2.00819	711	0	14
2026.01.21	05:15:00	2.00822	2.00824	2.00725	2.00731	596	0	14
2026.01.21	05:30:00	2.00731	2.00762	2.00682	2.00693	565	0	14
2026.01.21	05:45:00	2.00693	2.00752	2.00682	2.00722	486	0	14
2026.01.21	06:00:00	2.00722	2.00748	2.00677	2.00682	611	0	14
2026.01.21	06:15:00	2.00682	2.00717	2.00624	2.00631	668	0	14
2026.01.21	06:30:00	2.00629	2.00641	2.00533	2.00552	883	0	14
2026.01.21	06:45:00	2.00552	2.00566	2.00405	2.00439	741	0	14
2026.01.21	07:00:00	2.00439	2.00466	2.00313	2.00325	1348	0	14
2026.01.21	07:15:00	2.00323	2.00366	2.00283	2.00324	1129	0	14
2026.01.21	07:30:00	2.00326	2.00335	2.00184	2.00274	1380	0	14
2026.01.21	07:45:00	2.00274	2.00326	2.00178	2.00267	1500	0	14
2026.01.21	08:00:00	2.00267	2.00337	2.00233	2.00237	1584	0	14
2026.01.21	08:15:00	2.00240	2.00341	2.00200	2.00262	1398	0	14
2026.01.21	08:30:00	2.00262	2.00262	2.00134	2.00207	1159	0	14
2026.01.21	08:45:00	2.00207	2.00334	2.00172	2.00315	1065	0	14
2026.01.21	09:00:00	2.00315	2.00324	2.00260	2.00272	1086	0	14
2026.01.21	09:15:00	2.00272	2.00321	2.00213	2.00318	1057	0	14
2026.01.21	09:30:00	2.00318	2.00354	2.00256	2.00285	864	0	14
2026.01.21	09:45:00	2.00285	2.00311	2.00247	2.00291	1082	0	14
2026.01.21	10:00:00	2.00290	2.00430	2.00281	2.00374	1179	0	14
2026.01.21	10:15:00	2.00375	2.00399	2.00342	2.00347	865	0	14
2026.01.21	10:30:00	2.00347	2.00419	2.00320	2.00405	860	0	14
2026.01.21	10:45:00	2.00405	2.00434	2.00347	2.00390	911	0	14
2026.01.21	11:00:00	2.00390	2.00417	2.00355	2.00384	974	0	14
2026.01.21	11:15:00	2.00384	2.00390	2.00298	2.00323	1064	0	14
2026.01.21	11:30:00	2.00327	2.00372	2.00298	2.00309	998	0	14
2026.01.21	11:45:00	2.00309	2.00345	2.00250	2.00269	1223	0	14
2026.01.21	12:00:00	2.00269	2.00270	2.00089	2.00133	1368	0	14
2026.01.21	12:15:00	2.00133	2.00177	2.00105	2.00120	1193	0	14
2026.01.21	12:30:00	2.00120	2.00186	2.00089	2.00117	1230	0	14
2026.01.21	12:45:00	2.00117	2.00205	2.00112	2.00161	1152	0	14
2026.01.21	13:00:00	2.00161	2.00209	2.00119	2.00161	1338	0	14
2026.01.21	13:15:00	2.00161	2.00229	2.00128	2.00200	1345	0	14
2026.01.21	13:30:00	2.00200	2.00277	2.00197	2.00226	1409	0	14
2026.01.21	13:45:00	2.00225	2.00277	2.00191	2.00244	2230	0	14
2026.01.21	14:00:00	2.00244	2.00262	1.99919	2.00080	4415	0	14
2026.01.21	14:15:00	2.00080	2.00157	1.99984	2.00135	3361	0	14
2026.01.21	14:30:00	2.00130	2.00170	2.00028	2.00038	3595	0	14
2026.01.21	14:45:00	2.00036	2.00162	2.00034	2.00141	2888	0	14
2026.01.21	15:00:00	2.00141	2.00167	1.99997	2.00104	2935	0	14
2026.01.21	15:15:00	2.00101	2.00198	2.00050	2.00169	3090	0	14
2026.01.21	15:30:00	2.00169	2.00195	2.00033	2.00116	2424	0	14
2026.01.21	15:45:00	2.00115	2.00131	2.00037	2.00050	2658	0	14
2026.01.21	16:00:00	2.00050	2.00074	1.99957	2.00052	2181	0	14
2026.01.21	16:15:00	2.00052	2.00203	2.00024	2.00182	2169	0	14
2026.01.21	16:30:00	2.00182	2.00193	2.00106	2.00157	2571	0	14
2026.01.21	16:45:00	2.00157	2.00205	2.00104	2.00168	3091	0	14
2026.01.21	17:00:00	2.00168	2.00337	2.00128	2.00316	2162	0	14
2026.01.21	17:15:00	2.00314	2.00362	2.00187	2.00252	1854	0	14
2026.01.21	17:30:00	2.00252	2.00346	2.00239	2.00273	2056	0	14
2026.01.21	17:45:00	2.00273	2.00301	2.00206	2.00222	1732	0	14
2026.01.21	18:00:00	2.00219	2.00325	2.00219	2.00272	1370	0	14
2026.01.21	18:15:00	2.00272	2.00293	2.00214	2.00218	1091	0	14
2026.01.21	18:30:00	2.00218	2.00268	2.00202	2.00221	971	0	14
2026.01.21	18:45:00	2.00221	2.00251	2.00172	2.00176	1054	0	14
2026.01.21	19:00:00	2.00176	2.00244	2.00160	2.00216	1416	0	14
2026.01.21	19:15:00	2.00216	2.00253	1.99874	1.99987	2011	0	14
2026.01.21	19:30:00	1.99987	2.00066	1.99919	2.00030	3858	0	14
2026.01.21	19:45:00	2.00030	2.00054	1.99911	1.99943	2485	0	14
2026.01.21	20:00:00	1.99943	2.00049	1.99931	2.00038	1806	0	14
2026.01.21	20:15:00	2.00038	2.00079	1.99980	2.00036	1660	0	14
2026.01.21	20:30:00	2.00036	2.00077	2.00006	2.00011	1384	0	14
2026.01.21	20:45:00	2.00011	2.00041	1.99978	1.99991	1416	0	14
2026.01.21	21:00:00	1.99994	1.99994	1.99899	1.99963	669	0	14
2026.01.21	21:15:00	1.99963	2.00067	1.99958	1.99983	450	0	14
2026.01.21	21:30:00	1.99983	1.99997	1.99938	1.99966	408	0	14
2026.01.21	21:45:00	1.99966	1.99991	1.99942	1.99981	392	0	14
2026.01.21	22:00:00	1.99881	2.00016	1.99831	1.99901	113	0	74
2026.01.21	22:15:00	1.99901	1.99931	1.99883	1.99931	29	0	158
2026.01.21	22:30:00	1.99931	1.99961	1.99871	1.99901	35	0	138
2026.01.21	22:45:00	1.99901	1.99931	1.99852	1.99911	257	0	138
2026.01.21	23:00:00	1.99911	2.00089	1.99873	2.00020	394	0	32
2026.01.21	23:15:00	2.00025	2.00041	1.99971	1.99972	375	0	26
2026.01.21	23:30:00	1.99974	2.00080	1.99922	2.00030	645	0	19
2026.01.21	23:45:00	2.00030	2.00033	1.99927	1.99951	461	0	22
2026.01.22	00:00:00	1.99951	2.00071	1.99941	2.00033	609	0	14
2026.01.22	00:15:00	2.00033	2.00087	2.00019	2.00038	681	0	14
2026.01.22	00:30:00	2.00028	2.00126	1.99758	1.99846	1908	0	14
2026.01.22	00:45:00	1.99846	1.99924	1.99737	1.99893	1166	0	14
2026.01.22	01:00:00	1.99893	1.99991	1.99716	1.99719	1160	0	14
2026.01.22	01:15:00	1.99719	1.99785	1.99658	1.99755	1161	0	14
2026.01.22	01:30:00	1.99755	1.99867	1.99734	1.99854	1433	0	14
2026.01.22	01:45:00	1.99854	1.99858	1.99711	1.99739	1198	0	14
2026.01.22	02:00:00	1.99735	1.99751	1.99625	1.99665	758	0	14
2026.01.22	02:15:00	1.99665	1.99778	1.99603	1.99729	921	0	14
2026.01.22	02:30:00	1.99729	1.99729	1.99622	1.99654	733	0	14
2026.01.22	02:45:00	1.99654	1.99685	1.99603	1.99612	650	0	14
2026.01.22	03:00:00	1.99611	1.99611	1.99496	1.99530	673	0	14
2026.01.22	03:15:00	1.99530	1.99569	1.99501	1.99513	536	0	14
2026.01.22	03:30:00	1.99513	1.99530	1.99452	1.99488	524	0	14
2026.01.22	03:45:00	1.99488	1.99509	1.99390	1.99393	643	0	14
2026.01.22	04:00:00	1.99393	1.99532	1.99389	1.99503	664	0	14
2026.01.22	04:15:00	1.99506	1.99540	1.99486	1.99511	572	0	14
2026.01.22	04:30:00	1.99511	1.99570	1.99465	1.99538	532	0	14
2026.01.22	04:45:00	1.99535	1.99603	1.99532	1.99576	375	0	14
2026.01.22	05:00:00	1.99580	1.99616	1.99520	1.99544	547	0	14
2026.01.22	05:15:00	1.99544	1.99616	1.99494	1.99516	589	0	14
2026.01.22	05:30:00	1.99516	1.99557	1.99466	1.99553	467	0	14
2026.01.22	05:45:00	1.99550	1.99572	1.99508	1.99514	894	0	14
2026.01.22	06:00:00	1.99514	1.99641	1.99513	1.99589	861	0	14
2026.01.22	06:15:00	1.99589	1.99640	1.99572	1.99603	784	0	14
2026.01.22	06:30:00	1.99603	1.99632	1.99519	1.99560	709	0	14
2026.01.22	06:45:00	1.99560	1.99576	1.99502	1.99527	654	0	14
2026.01.22	07:00:00	1.99527	1.99530	1.99439	1.99456	1144	0	14
2026.01.22	07:15:00	1.99456	1.99494	1.99388	1.99432	978	0	14
2026.01.22	07:30:00	1.99432	1.99517	1.99405	1.99455	941	0	14
2026.01.22	07:45:00	1.99455	1.99598	1.99445	1.99547	1232	0	14
2026.01.22	08:00:00	1.99549	1.99563	1.99474	1.99507	1446	0	14
2026.01.22	08:15:00	1.99507	1.99580	1.99432	1.99518	1597	0	14
2026.01.22	08:30:00	1.99518	1.99551	1.99422	1.99424	1238	0	14
2026.01.22	08:45:00	1.99424	1.99449	1.99356	1.99399	1045	0	14
2026.01.22	09:00:00	1.99400	1.99409	1.99146	1.99200	1177	0	14
2026.01.22	09:15:00	1.99200	1.99314	1.99193	1.99246	1120	0	14
2026.01.22	09:30:00	1.99246	1.99376	1.99237	1.99341	1057	0	14
2026.01.22	09:45:00	1.99341	1.99389	1.99310	1.99327	1101	0	14
2026.01.22	10:00:00	1.99327	1.99373	1.99297	1.99304	1012	0	14
2026.01.22	10:15:00	1.99304	1.99367	1.99289	1.99320	861	0	14
2026.01.22	10:30:00	1.99320	1.99329	1.99184	1.99186	874	0	14
2026.01.22	10:45:00	1.99186	1.99207	1.99014	1.99181	1090	0	14
2026.01.22	11:00:00	1.99179	1.99226	1.99110	1.99218	1111	0	14
2026.01.22	11:15:00	1.99215	1.99257	1.99075	1.99147	1883	0	14
2026.01.22	11:30:00	1.99147	1.99202	1.99094	1.99177	1610	0	14
2026.01.22	11:45:00	1.99177	1.99220	1.99093	1.99201	1225	0	14
2026.01.22	12:00:00	1.99196	1.99196	1.99112	1.99141	924	0	14
2026.01.22	12:15:00	1.99141	1.99165	1.99113	1.99138	800	0	14
2026.01.22	12:30:00	1.99138	1.99162	1.99045	1.99050	1248	0	14
2026.01.22	12:45:00	1.99050	1.99141	1.99029	1.99121	1059	0	14
2026.01.22	13:00:00	1.99121	1.99142	1.99067	1.99067	1257	0	14
2026.01.22	13:15:00	1.99067	1.99132	1.98944	1.98944	1589	0	14
2026.01.22	13:30:00	1.98946	1.99046	1.98881	1.99042	2663	0	14
2026.01.22	13:45:00	1.99043	1.99054	1.98956	1.98962	1592	0	14
2026.01.22	14:00:00	1.98962	1.99003	1.98918	1.98952	1486	0	14
2026.01.22	14:15:00	1.98951	1.98966	1.98807	1.98864	1379	0	14
2026.01.22	14:30:00	1.98864	1.98981	1.98847	1.98932	2393	0	14
2026.01.22	14:45:00	1.98932	1.99114	1.98920	1.99091	2448	0	14
2026.01.22	15:00:00	1.99110	1.99233	1.99053	1.99110	2239	0	14
2026.01.22	15:15:00	1.99110	1.99112	1.98991	1.99020	2131	0	14
2026.01.22	15:30:00	1.99020	1.99109	1.98989	1.99047	1515	0	14
2026.01.22	15:45:00	1.99047	1.99090	1.98995	1.99072	1992	0	14
2026.01.22	16:00:00	1.99072	1.99115	1.99002	1.99103	2062	0	14
2026.01.22	16:15:00	1.99103	1.99128	1.98987	1.98991	1883	0	14
2026.01.22	16:30:00	1.98992	1.99061	1.98954	1.98977	1602	0	14
2026.01.22	16:45:00	1.98973	1.98973	1.98890	1.98918	1347	0	14
2026.01.22	17:00:00	1.98923	1.98949	1.98807	1.98913	2171	0	14
2026.01.22	17:15:00	1.98914	1.98968	1.98897	1.98907	1453	0	14
2026.01.22	17:30:00	1.98905	1.98913	1.98862	1.98874	1001	0	14
2026.01.22	17:45:00	1.98874	1.98887	1.98836	1.98861	926	0	14
2026.01.22	18:00:00	1.98858	1.98904	1.98838	1.98879	1055	0	14
2026.01.22	18:15:00	1.98879	1.98883	1.98787	1.98798	821	0	14
2026.01.22	18:30:00	1.98799	1.98809	1.98780	1.98804	498	0	14
2026.01.22	18:45:00	1.98804	1.98834	1.98782	1.98811	1205	0	14
2026.01.22	19:00:00	1.98811	1.98820	1.98767	1.98779	793	0	14
2026.01.22	19:15:00	1.98780	1.98818	1.98765	1.98818	650	0	14
2026.01.22	19:30:00	1.98817	1.98857	1.98791	1.98849	714	0	14
2026.01.22	19:45:00	1.98849	1.98881	1.98840	1.98864	569	0	14
2026.01.22	20:00:00	1.98864	1.98892	1.98849	1.98861	629	0	14
2026.01.22	20:15:00	1.98861	1.98877	1.98839	1.98876	473	0	14
2026.01.22	20:30:00	1.98876	1.98927	1.98851	1.98888	776	0	14
2026.01.22	20:45:00	1.98888	1.98915	1.98826	1.98847	926	0	14
2026.01.22	21:00:00	1.98847	1.98848	1.98775	1.98792	561	0	14
2026.01.22	21:15:00	1.98792	1.98832	1.98752	1.98755	343	0	14
2026.01.22	21:30:00	1.98755	1.98762	1.98610	1.98610	408	0	14
2026.01.22	21:45:00	1.98645	1.98651	1.98239	1.98321	865	0	14
2026.01.22	22:00:00	1.98231	1.98276	1.98106	1.98229	102	0	153
2026.01.22	22:15:00	1.98229	1.98293	1.98229	1.98293	97	0	141
2026.01.22	22:30:00	1.98293	1.98463	1.98251	1.98369	427	0	99
2026.01.22	22:45:00	1.98369	1.98564	1.98338	1.98439	400	0	54
2026.01.22	23:00:00	1.98494	1.98872	1.98479	1.98844	638	0	26
2026.01.22	23:15:00	1.98844	1.98859	1.98742	1.98832	420	0	25
2026.01.22	23:30:00	1.98832	1.98871	1.98761	1.98763	332	0	14
2026.01.22	23:45:00	1.98763	1.98767	1.98666	1.98672	448	0	16
2026.01.23	00:00:00	1.98672	1.98725	1.98579	1.98675	661	0	14
2026.01.23	00:15:00	1.98671	1.98734	1.98611	1.98709	588	0	14
2026.01.23	00:30:00	1.98707	1.98707	1.98562	1.98591	689	0	14
2026.01.23	00:45:00	1.98591	1.98686	1.98581	1.98647	599	0	14
2026.01.23	01:00:00	1.98647	1.98668	1.98560	1.98607	789	0	14
2026.01.23	01:15:00	1.98607	1.98677	1.98531	1.98627	1359	0	14
2026.01.23	01:30:00	1.98627	1.98649	1.98466	1.98590	1071	0	14
2026.01.23	01:45:00	1.98588	1.98595	1.98488	1.98542	846	0	14
2026.01.23	02:00:00	1.98542	1.98632	1.98469	1.98611	787	0	14
2026.01.23	02:15:00	1.98611	1.98656	1.98594	1.98642	549	0	14
2026.01.23	02:30:00	1.98643	1.98755	1.98398	1.98750	913	0	14
2026.01.23	02:45:00	1.98750	1.98760	1.98675	1.98749	995	0	14
2026.01.23	03:00:00	1.98751	1.98868	1.98749	1.98848	816	0	14
2026.01.23	03:15:00	1.98848	1.98850	1.98771	1.98815	717	0	14
2026.01.23	03:30:00	1.98812	1.98838	1.98770	1.98785	613	0	14
2026.01.23	03:45:00	1.98785	1.98809	1.98753	1.98775	568	0	14
2026.01.23	04:00:00	1.98775	1.98845	1.98725	1.98826	492	0	14
2026.01.23	04:15:00	1.98826	1.98834	1.98774	1.98780	265	0	14
